Sp,Binary,Ensemble.2,EnsembleBinary
Diclidurus albus,0,0.7551908351238011,FALSE
Myotis yesoensis,0,0.4306351244383822,TRUE
Pteropus macrotis,0,0.44783877444774156,TRUE
Sturnira erythromos,0,0.7680736613978204,FALSE
Chaerephon russatus,0,0.4417394944690872,TRUE
Rhinolophus nereis,0,0.46567071711774644,TRUE
Pteropus aldabrensis,0,0.4416307176353393,TRUE
Hypsugo ariel,0,0.4383535451075566,TRUE
Nyctalus furvus,0,0.4528675999204435,TRUE
Hipposideros nequam,0,0.4534782540890298,TRUE
Hypsugo joffrei,0,0.4434947017555418,TRUE
Kerivoula pellucida,0,0.42393764709260634,TRUE
Plecotus taivanus,0,0.44946742836361897,TRUE
Myotis macrotarsus,0,0.4263398686492944,TRUE
Pteropus capistratus,0,0.7856979738988144,FALSE
Rhinolophus adami,0,0.46407262791142345,TRUE
Vespadelus pumilus,0,0.7706948299457436,FALSE
Cheiromeles torquatus,0,0.4336162830836287,TRUE
Chaerephon jobensis,0,0.45927990448984796,TRUE
Nyctophilus gouldi,0,0.4641677033065186,TRUE
Nyctimene certans,0,0.4693766881626862,TRUE
Pteropus brunneus,0,0.4314100993473875,TRUE
Rhinolophus hilli,0,0.4672858925711334,TRUE
Anoura caudifer,0,0.7853650644054874,FALSE
Pipistrellus westralis,0,0.45906012296211984,TRUE
Mops brachypterus,0,0.4506766268512165,TRUE
Chaerephon aloysiisabaudiae,0,0.4546886261951161,TRUE
Rhinolophus cognatus,0,0.478634643123267,TRUE
Rhinolophus madurensis,0,0.48030827770997064,TRUE
Hypsugo anthonyi,0,0.4395365193556643,TRUE
Myotis frater,0,0.4590159539188195,TRUE
Eptesicus floweri,0,0.4652588508991244,TRUE
Leptonycteris curasoae,0,0.7851206927902639,FALSE
Myotis ozensis,0,0.45678952533572853,TRUE
Nyctophilus geoffroyi,0,0.4694012403236155,TRUE
Myotis evotis,0,0.7961313420688234,FALSE
Myopterus daubentonii,0,0.47042286825043594,TRUE
Rhinolophus ruwenzorii,0,0.4870098321100285,FALSE
Nycteris arge,0,0.45610764890233796,TRUE
Hipposideros dyacorum,0,0.4746926685206315,TRUE
Pteropus faunulus,0,0.4457482673621075,TRUE
Eptesicus matroka,0,0.46385612942885024,TRUE
Mops niveiventer,0,0.4748711370975752,TRUE
Myotis annamiticus,0,0.452472154714476,TRUE
Myotis scotti,0,0.46995736566946006,TRUE
Mimon crenulatum,0,0.8002148408514402,FALSE
Nyctimene cyclotis,0,0.4911120120012555,FALSE
Hipposideros halophyllus,0,0.49059472402924403,FALSE
Cloeotis percivali,0,0.49168390208877455,FALSE
Eumops patagonicus,0,0.8181914338460119,FALSE
Hipposideros camerunensis,0,0.4888349337666532,FALSE
Mops demonstrator,0,0.49120263988976426,FALSE
Myotis chiloensis,0,0.8242302527739425,FALSE
Miniopterus tristis,0,0.4742279864507445,TRUE
Hypsugo arabicus,0,0.4584298233244398,TRUE
Lichonycteris obscura,0,0.8200326432927173,FALSE
Neoromicia melckorum,0,0.490587683635756,FALSE
Miniopterus medius,0,0.4710391343124102,TRUE
Murina tenebrosa,0,0.48798218290779394,FALSE
Mystacina tuberculata,0,0.831809779672834,FALSE
Nyctimene masalai,0,0.4996507332755509,FALSE
Hesperoptenus tomesi,0,0.46972666092948906,TRUE
Dobsonia emersa,0,0.48370512711288566,FALSE
Mesophylla macconnelli,0,0.8252106781759597,FALSE
Glauconycteris poensis,0,0.46663572165966327,TRUE
Natalus tumidirostris,0,0.7720114902800614,FALSE
Emballonura monticola,0,0.47680337549514884,TRUE
Pteropus pohlei,0,0.48849037406223006,FALSE
Mops nanulus,0,0.4839741026597757,FALSE
Hypsugo eisentrauti,0,0.4630338755941248,TRUE
Nyctophilus timoriensis,0,0.4894500161074795,FALSE
Hipposideros pygmaeus,0,0.49989885780205323,FALSE
Pteropus temminckii,0,0.4993354566940638,FALSE
Otomops wroughtoni,0,0.49673722605927906,FALSE
Pteropus rodricensis,0,0.47285623841710467,TRUE
Dobsonia beauforti,0,0.49055774071918595,FALSE
Hipposideros lamottei,0,0.5081349274232041,FALSE
Hipposideros stenotis,0,0.507374492352048,FALSE
Nyctophilus arnhemensis,0,0.4885737058009746,FALSE
Craseonycteris thonglongyai,0,0.5081308385374995,FALSE
Aproteles bulmerae,0,0.49357911782168595,FALSE
Glossophaga morenoi,0,0.8242164737221397,FALSE
Hipposideros breviceps,0,0.4963486509054841,FALSE
Triaenops furculus,0,0.5113801537832544,FALSE
Scotophilus robustus,0,0.4765088127302014,TRUE
Mops sarasinorum,0,0.49785859429609214,FALSE
Neoromicia zuluensis,0,0.4965526222718862,FALSE
Murina suilla,0,0.4721900757019892,TRUE
Macrotus californicus,0,0.8403807824959347,FALSE
Glossophaga longirostris,0,0.8364100219776066,FALSE
Molossops neglectus,0,0.8434636798681199,FALSE
Micronycteris megalotis,0,0.840934839168081,FALSE
Melonycteris melanops,0,0.5133846641956809,FALSE
Miniopterus fuscus,0,0.5126749974601733,FALSE
Mormopterus beccarii,0,0.5081520320351924,FALSE
Pteropus subniger,0,0.47388959751172555,TRUE
Scotophilus collinus,0,0.49977253045187064,FALSE
Lophostoma silvicolum,0,0.75786802343083,FALSE
Rhynchonycteris naso,0,0.7909939175869788,FALSE
Chaerephon chapini,0,0.5009327587959654,FALSE
Syconycteris hobbit,0,0.516516409340601,FALSE
Scotorepens greyii,0,0.5036160905442223,FALSE
Dobsonia chapmani,0,0.4827139832338845,FALSE
Pteropus pilosus,0,0.4849314286439695,FALSE
Phoniscus jagorii,0,0.4914403737767021,FALSE
Eptesicus dimissus,0,0.511365388423499,FALSE
Centurio senex,0,0.5044585515392995,FALSE
Carollia subrufa,0,0.7843004827919524,FALSE
Platymops setiger,0,0.5160953853172531,FALSE
Myopterus whitleyi,0,0.5112745508136428,FALSE
Chiroderma salvini,0,0.5088978667965334,FALSE
Scotophilus borbonicus,0,0.5301349364461064,FALSE
Eptesicus platyops,0,0.49821316091297174,FALSE
Chaerephon johorensis,0,0.5245812329930377,FALSE
Phylloderma stenops,0,0.5185473621565456,FALSE
Pteronotus personatus,1,0.5190899300853788,FALSE
Neoromicia flavescens,0,0.5253354905772459,FALSE
Laephotis botswanae,0,0.5198118531873503,FALSE
Nyctalus azoreum,0,0.5252298305171901,FALSE
Nyctimene vizcaccia,0,0.5452578404307046,FALSE
Vespadelus caurinus,0,0.5248009565400072,FALSE
Pteropus samoensis,0,0.539874326702833,FALSE
Pteropus tonganus,0,0.5349155284020588,FALSE
Pipistrellus aero,0,0.5288043607405609,FALSE
Chalinolobus nigrogriseus,0,0.5326085010791941,FALSE
Kerivoula smithii,0,0.5146007472783924,FALSE
Nyctimene major,0,0.5417851978501794,FALSE
Vespadelus finlaysoni,0,0.5312307134055223,FALSE
Hipposideros doriae,0,0.5433438807330033,FALSE
Myotis yanbarensis,0,0.5104163074816506,FALSE
Coelops robinsoni,0,0.5462453571189169,FALSE
Dobsonia praedatrix,0,0.5451863774525184,FALSE
Myotis goudoti,0,0.5215328154077359,FALSE
Hipposideros inornatus,0,0.5511002381273188,FALSE
Scotorepens balstoni,0,0.5393287873403151,FALSE
Mops leucostigma,0,0.5381979861211925,FALSE
Myotis ridleyi,0,0.5173591102538171,FALSE
Glossophaga commissarisi,0,0.811917376215698,FALSE
Mops trevori,0,0.5403467967346118,FALSE
Kerivoula intermedia,0,0.518801780458654,FALSE
Pipistrellus adamsi,0,0.5453666354076864,FALSE
Taphozous georgianus,0,0.5348503070152989,FALSE
Pteropus loochoensis,0,0.5322073946264274,FALSE
Murina ryukyuana,0,0.5145166594234385,FALSE
Rhinolophus montanus,0,0.5565518080772323,FALSE
Nycteris aurita,0,0.5454920332114849,FALSE
Kerivoula eriophora,0,0.5348864437250795,FALSE
Pteropus yapensis,0,0.5360053614079757,FALSE
Kerivoula minuta,0,0.5245494727518103,FALSE
Pteropus keyensis,0,0.5536597913369552,FALSE
Taphozous hamiltoni,0,0.5531480789313081,FALSE
Myotis abei,0,0.5373864150662068,FALSE
Mops spurrelli,0,0.5535902958071489,FALSE
Myotis morrisi,0,0.5116976616898226,FALSE
Glauconycteris beatrix,0,0.5339077092226188,FALSE
Enchisthenes hartii,0,0.5409519897508992,FALSE
Nycteris major,0,0.5422083001902674,FALSE
Pteropus rayneri,0,0.5644258861347062,FALSE
Phoniscus atrox,0,0.5333300061580474,FALSE
Falsistrellus tasmaniensis,0,0.5564439806458218,FALSE
Hipposideros crumeniferus,0,0.5717044671378791,FALSE
Macroderma gigas,0,0.5552674665177281,FALSE
Hipposideros coxi,0,0.57058030536531,FALSE
Plecotus teneriffae,0,0.5591273602518223,FALSE
Mormopterus acetabulosus,0,0.5607515626826267,FALSE
Miniopterus gleni,0,0.5292504855674632,FALSE
Hypsugo macrotis,0,0.5404096385974171,FALSE
Falsistrellus mordax,0,0.5491686796480058,FALSE
Paranyctimene tenax,0,0.5271050163969929,FALSE
Murina aenea,0,0.53552909269083,FALSE
Taphozous hilli,0,0.5555413020005016,FALSE
Carollia sowelli,1,0.5289273950377875,FALSE
Chaerephon shortridgei,0,0.5541192194896513,FALSE
Scotorepens orion,0,0.5680259553938938,FALSE
Hipposideros madurae,0,0.5347311179841876,FALSE
Dobsonia inermis,0,0.569641232494229,FALSE
Rousettus linduensis,0,0.5312826636808028,FALSE
Hipposideros coronatus,0,0.5762058109109253,FALSE
Myotis ater,0,0.5415906852878004,FALSE
Pteropus ornatus,0,0.5729536859220641,FALSE
Nyctinomops aurispinosus,0,0.5577475708655817,FALSE
Pteralopex atrata,0,0.5775108193339978,FALSE
Scotophilus celebensis,0,0.5638682161953444,FALSE
Miniopterus minor,0,0.5670147846844235,FALSE
Notopteris macdonaldi,0,0.5819023826157851,FALSE
Saccopteryx bilineata,0,0.5714645395019993,FALSE
Pteropus woodfordi,0,0.5719880481120826,FALSE
Hipposideros curtus,0,0.5834493121602948,FALSE
Sauromys petrophilus,0,0.5790772117351595,FALSE
Tadarida lobata,0,0.5666856760483815,FALSE
Artibeus amplus,0,0.5804529098176505,FALSE
Lonchophylla robusta,0,0.8629636612524657,FALSE
Melonycteris woodfordi,0,0.5876709173234003,FALSE
Nyctimene malaitensis,0,0.5852708715440873,FALSE
Pteralopex anceps,0,0.5866117759217152,FALSE
Glauconycteris humeralis,0,0.5557899553383846,FALSE
Pteropus pelewensis,0,0.5698441323793147,FALSE
Vampyrum spectrum,0,0.5798049300862309,FALSE
Hipposideros inexpectatus,0,0.5707212404392706,FALSE
Kerivoula cuprosa,0,0.5630357758738058,FALSE
Hipposideros marisae,0,0.5974680850900271,FALSE
Hypsugo anchietae,0,0.565143025222671,FALSE
Corynorhinus rafinesquii,0,0.5928146209945425,FALSE
Nycteris javanica,0,0.5838022470722768,FALSE
Nycteris intermedia,0,0.5703481437057772,FALSE
Pteropus mahaganus,0,0.5836784425883149,FALSE
Scotorepens sanborni,0,0.5755814959385872,FALSE
Glauconycteris egeria,0,0.5722353149624563,FALSE
Kerivoula phalaena,0,0.5701983617369397,FALSE
Chiroderma villosum,0,0.5783786983034962,FALSE
Nyctophilus walkeri,0,0.583813591647132,FALSE
Hipposideros sumbae,0,0.6037094187305835,FALSE
Coleura seychellensis,0,0.5752466843879819,FALSE
Artibeus aztecus,0,0.5868147088447535,FALSE
Cheiromeles parvidens,0,0.5899929413117689,FALSE
Pteropus gilliardorum,0,0.5886683442541524,FALSE
Artibeus hirsutus,0,0.5917480181994829,FALSE
Tadarida australis,0,0.5907877466860121,FALSE
Otomops formosus,0,0.5980913322093178,FALSE
Rhogeessa tumida,0,0.584131943436019,FALSE
Dobsonia pannietensis,0,0.5989819441792378,FALSE
Mormopterus loriae,0,0.6060129536594057,FALSE
Glauconycteris kenyacola,0,0.5896129675791874,FALSE
Hipposideros semoni,0,0.6139659580261263,FALSE
Brachyphylla cavernarum,0,0.6013149784679036,FALSE
Glauconycteris gleni,0,0.5597058160974293,FALSE
Pteropus aruensis,0,0.6117226913982117,FALSE
Rhogeessa parvula,0,0.6061892301643238,FALSE
Hipposideros macrobullatus,0,0.6136906100729186,FALSE
Pteropus anetianus,0,0.6089854585591123,FALSE
Pteropus vetulus,0,0.6024643038196114,FALSE
Myotis nipalensis,0,0.5808786834974343,FALSE
Kerivoula flora,0,0.5824105922182096,FALSE
Hypsugo vordermanni,0,0.5991191811838995,FALSE
Miniopterus majori,0,0.6013715846401309,FALSE
Taphozous hildegardeae,0,0.6016188093577165,FALSE
Triaenops auritus,0,0.6289319140233094,FALSE
Mormopterus planiceps,0,0.6142323189434441,FALSE
Hypsugo imbricatus,0,0.5717652872212002,FALSE
Scoteanax rueppellii,0,0.6038893849833403,FALSE
Hipposideros papua,0,0.6271196888134035,FALSE
Nyctinomops femorosaccus,0,0.6233707522579708,FALSE
Pipistrellus permixtus,0,0.6053391059280311,FALSE
Molossus sinaloae,0,0.6044241204982191,FALSE
Nycteris woodi,0,0.6158209968040905,FALSE
Vespadelus darlingtoni,0,0.6170014131491357,FALSE
Mormopterus jugularis,0,0.6135517388505068,FALSE
Vespadelus douglasorum,0,0.6096153736382213,FALSE
Nycteris parisii,0,0.6224465478113935,FALSE
Glauconycteris superba,0,0.5828973513046314,FALSE
Kerivoula lenis,0,0.596538213358203,FALSE
Pteronotus gymnonotus,0,0.6170597983309659,FALSE
Hipposideros pelingensis,0,0.635950334699057,FALSE
Chalinolobus picatus,0,0.6262860939592378,FALSE
Uroderma magnirostrum,0,0.610859453328415,FALSE
Pteropus rennelli,0,0.6322679794956189,FALSE
Idionycteris phyllotis,0,0.6188565272732036,FALSE
Eumops underwoodi,0,0.6214435115548465,FALSE
Myotis sodalis,0,0.6196457878414574,FALSE
Murina rozendaali,0,0.6056107588379949,FALSE
Pteropus insularis,0,0.6194691396341601,FALSE
Platyrrhinus vittatus,0,0.6263145649785146,FALSE
Taphozous kapalgensis,0,0.6273396602936743,FALSE
Otomops madagascariensis,0,0.6295711321549902,FALSE
Laephotis angolensis,0,0.6267770134909293,FALSE
Hipposideros orbiculus,0,0.6003686484766353,FALSE
Myotis keaysi,0,0.6107745673429602,FALSE
Miniopterus manavi,0,0.6276248876365054,FALSE
Myotis hermani,0,0.61921533732168,FALSE
Vespadelus troughtoni,0,0.6341240868920799,FALSE
Promops centralis,0,0.626788651504534,FALSE
Myotis moluccarum,0,0.615305262295897,FALSE
Pipistrellus minahassae,0,0.6194187959881807,FALSE
Arielulus societatis,0,0.6219270755973587,FALSE
Mystacina robusta,0,0.598251395105985,FALSE
Artibeus glaucus,0,0.6266266032123802,FALSE
Hipposideros maggietaylorae,0,0.6533212525632949,FALSE
Cistugo seabrae,0,0.6316174988298977,FALSE
Pteropus molossinus,0,0.6264394604249988,FALSE
Arielulus cuprosus,0,0.6354395300191249,FALSE
Vampyressa thyone,0,0.6240253639400014,FALSE
Pipistrellus papuanus,0,0.639666604762304,FALSE
Myotis bucharensis,0,0.6276839076907351,FALSE
Leptonycteris yerbabuenae,0,0.6416901576856486,FALSE
Bauerus dubiaquercus,0,0.6474056394053156,FALSE
Chiroderma doriae,0,0.643566038442368,FALSE
Plecotus kolombatovici,0,0.6303467961673,FALSE
Hesperoptenus doriae,0,0.6401075117319639,FALSE
Myotis stalkeri,0,0.6468975024353885,FALSE
Laephotis namibensis,0,0.6587256248808653,FALSE
Artibeus inopinatus,0,0.6605174200134838,FALSE
Chalinolobus dwyeri,0,0.6653553915944475,FALSE
Hipposideros calcaratus,0,0.6724733622102489,FALSE
Vampyressa pusilla,0,0.646241087498636,FALSE
Artibeus concolor,0,0.65610387947063,FALSE
Mops petersoni,0,0.6650864976550988,FALSE
Myotis oreias,0,0.6528542810390587,FALSE
Sturnira aratathomasi,0,0.6722100303155598,FALSE
Nyctophilus heran,0,0.6649388563194992,FALSE
Myotis ciliolabrum,0,0.6470041534984218,FALSE
Eumops dabbenei,0,0.6656874837029724,FALSE
Pteropus ualanus,0,0.6665715960179098,FALSE
Myzopoda aurita,0,0.6591885590276508,FALSE
Nycteris madagascariensis,0,0.6642630830377731,FALSE
Glauconycteris alboguttata,0,0.652543849169592,FALSE
Noctilio leporinus,0,0.6622952554487164,FALSE
Glauconycteris machadoi,0,0.67345520536137,FALSE
Histiotus humboldti,0,0.6335440315594607,FALSE
Lasiurus atratus,0,0.6335440315594607,FALSE
Phyllonycteris major,0,0.6331657322412841,FALSE
Artibeus gnomus,0,0.6632716193877198,FALSE
Myotis fortidens,0,0.6556121168528357,FALSE
Hypsugo kitcheneri,0,0.6678379249178622,FALSE
Cistugo lesueuri,0,0.6778645716115668,FALSE
Pteronotus pristinus,0,0.6376443835012486,FALSE
Hipposideros muscinus,0,0.6931095074285192,FALSE
Pteropus tuberculatus,0,0.6742847820208858,FALSE
Trachops cirrhosus,0,0.6718712966530769,FALSE
Myotis occultus,0,0.6565519429423473,FALSE
Kerivoula africana,0,0.6392835429909319,FALSE
Pipistrellus sturdeei,0,0.6392684110182048,FALSE
Mormoops magna,0,0.6396945594721427,FALSE
Myotis melanorhinus,0,0.6751982176928628,FALSE
Choeronycteris mexicana,0,0.6750071227099781,FALSE
Glischropus javanus,0,0.6498047746216902,FALSE
Brachyphylla nana,0,0.6805799624484576,FALSE
Rhogeessa gracilis,0,0.6824419193986331,FALSE
Nyctophilus howensis,0,0.6417447354430367,FALSE
Hipposideros sorenseni,0,0.6481925913031541,FALSE
Hipposideros scutinares,0,0.6426559247634339,FALSE
Platyrrhinus dorsalis,0,0.6793333212716818,FALSE
Vespadelus vulturnus,0,0.6800796550135454,FALSE
Myotis alcathoe,0,0.6435671140838313,FALSE
Rhogeessa alleni,0,0.6857266602964635,FALSE
Molossus pretiosus,0,0.6793411554357567,FALSE
Rhogeessa io,0,0.668494955123713,FALSE
Pipistrellus collinus,0,0.6812621771810562,FALSE
Pteralopex pulchra,0,0.6883399191740605,FALSE
Mormopterus doriae,0,0.6872610463991248,FALSE
Emballonura atrata,0,0.6829678241624366,FALSE
Neoromicia brunneus,0,0.6576138545879745,FALSE
Myotis elegans,0,0.6700966519887437,FALSE
Hipposideros thomensis,0,0.7060542228091589,FALSE
Hipposideros corynophyllus,0,0.7051567547025446,FALSE
Peropteryx kappleri,0,0.6766722375381197,FALSE
Hypsugo crassulus,0,0.6550362664098471,FALSE
Pteropus cognatus,0,0.6937395085833287,FALSE
Hylonycteris underwoodi,0,0.6849445843503277,FALSE
Eptesicus kobayashii,0,0.6577240431467927,FALSE
Plecotus balensis,0,0.6597251874762107,FALSE
Notopteris neocaledonica,0,0.7034810313647655,FALSE
Eumops bonariensis,0,0.6906137689107825,FALSE
Hipposideros wollastoni,0,0.7155596182572992,FALSE
Aselliscus tricuspidatus,0,0.7100145333968078,FALSE
Rhinolophus ziama,0,0.657944314795953,FALSE
Mormopterus norfolkensis,0,0.714456150983181,FALSE
Platyrrhinus umbratus,0,0.6943519631603469,FALSE
Myotis australis,0,0.6790581811183799,FALSE
Stenoderma rufum,0,0.698281865103145,FALSE
Noctilio albiventris,0,0.6979955845333723,FALSE
Miniopterus shortridgei,0,0.6963129742671217,FALSE
Platyrrhinus recifinus,0,0.6935079280665162,FALSE
Glauconycteris curryae,0,0.671256560838128,FALSE
Peropteryx macrotis,0,0.6959180015546629,FALSE
Balantiopteryx plicata,0,0.7132065267928088,FALSE
Pteralopex acrodonta,0,0.6966468784856887,FALSE
Phyllostomus elongatus,0,0.709815359880097,FALSE
Pipistrellus angulatus,0,0.706784593265508,FALSE
Hypsugo lophurus,0,0.6790835760451068,FALSE
Lasiurus salinae,0,0.692218762998503,FALSE
Corynorhinus mexicanus,0,0.7104562573597858,FALSE
Chalinolobus tuberculatus,0,0.7169677851599091,FALSE
Pipistrellus wattsi,0,0.7203941496682532,FALSE
Mops niangarae,0,0.7235520924120346,FALSE
Artibeus watsoni,0,0.7095897646282103,FALSE
Murina florium,0,0.6985470238578854,FALSE
Ardops nichollsi,0,0.7119993917025815,FALSE
Taphozous troughtoni,0,0.716663668590343,FALSE
Plecotus sardus,0,0.6757065760357237,FALSE
Histiotus laephotis,0,0.725217440427874,FALSE
Pteropus howensis,0,0.6984605439518509,FALSE
Myotis anjouanensis,0,0.7068568178847431,FALSE
Plecotus alpinus,0,0.680034725307611,FALSE
Platyrrhinus aurarius,0,0.7250448277895603,FALSE
Platyrrhinus infuscus,0,0.7295162859014973,FALSE
Promops nasutus,0,0.7264010087919175,FALSE
Emballonura raffrayana,0,0.7250398572489472,FALSE
Pteronotus macleayii,0,0.7397375958936876,FALSE
Rhogeessa minutilla,0,0.7171689982153416,FALSE
Lasiurus varius,0,0.7137800838199304,FALSE
Chiroderma improvisum,0,0.7343528559148349,FALSE
Miniopterus macrocneme,0,0.7351135802439563,FALSE
Carollia castanea,0,0.729215143869517,FALSE
Sturnira bogotensis,0,0.7297981819285626,FALSE
Mosia nigrescens,0,0.7321392136636751,FALSE
Pygoderma bilabiatum,0,0.7295984768546571,FALSE
Tonatia bidens,0,0.7323117434430565,FALSE
Myotis ruber,0,0.7261276247235191,FALSE
Artibeus fraterculus,0,0.7490257679247885,FALSE
Taphozous achates,0,0.7414961918261692,FALSE
Pteropus nitendiensis,0,0.7209060351932213,FALSE
Chalinolobus neocaledonicus,0,0.7524069370890624,FALSE
Cynomops paranus,0,0.7383036150204447,FALSE
Artibeus anderseni,0,0.7515516373472023,FALSE
Nyctimene keasti,0,0.7111100503287502,FALSE
Myotis oxyotus,0,0.7304584522540818,FALSE
Anthops ornatus,0,0.7702352131134318,FALSE
Miniopterus paululus,0,0.741376856800577,FALSE
Mimon bennettii,0,0.7358168189451262,FALSE
Pteropus fundatus,0,0.7301950278335809,FALSE
Histiotus alienus,0,0.7498839405282804,FALSE
Rhinophylla pumilio,0,0.7418430985863653,FALSE
Rhogeessa aeneus,0,0.7456319645086888,FALSE
Choeroniscus godmani,0,0.747319431363933,FALSE
Molossops mattogrossensis,0,0.75315380856996506,FALSE
Nycteris vinsoni,0,0.7591498309456374,FALSE
Erophylla sezekorni,0,0.7477959170808927,FALSE
Molossus aztecus,0,0.76363581843877,FALSE
Platyrrhinus brachycephalus,0,0.7480697596537753,FALSE
Rhogeessa mira,0,0.7564725885722032,FALSE
Anoura cultrata,0,0.7591511565942324,FALSE
Ametrida centurio,0,0.7493992337263728,FALSE
Macrotus waterhousii,0,0.7538277944282441,FALSE
Phoniscus papuensis,0,0.7552761864903856,FALSE
Myotis vivesi,0,0.7625686723672644,FALSE
Chaerephon gallagheri,0,0.766700334428368,FALSE
Histiotus macrotus,0,0.7603066799622668,FALSE
Hypsugo musciculus,0,0.7296565320300847,FALSE
Myotis planiceps,0,0.7627513923643445,FALSE
Eptesicus guadeloupensis,0,0.7637105379758096,FALSE
Chiroderma trinitatum,0,0.7587553315113997,FALSE
Phoniscus aerosa,0,0.7263063183012304,FALSE
Myotis simus,0,0.7532454091864499,FALSE
Otomops johnstonei,0,0.7303926621603439,FALSE
Myotis auriculus,0,0.7613660085496341,FALSE
Taphozous australis,0,0.774545074277362,FALSE
Lasiurus insularis,0,0.7581310096819717,FALSE
Hesperoptenus gaskelli,0,0.7450087135699012,FALSE
Phyllostomus latifolius,0,0.7822887408229607,FALSE
Saccolaimus mixtus,0,0.774153390850428,FALSE
Molossops temminckii,0,0.7770866162180279,FALSE
Macrophyllum macrophyllum,0,0.7621396373177329,FALSE
Myotis nesopolus,0,0.765352686243741,FALSE
Nycticeius aenobarbus,0,0.7336140926589189,FALSE
Cynomops mexicanus,0,0.7760676884101928,FALSE
Eptesicus innoxius,0,0.7730456902142581,FALSE
Sturnira magna,0,0.7789954772795097,FALSE
Cynomops greenhalli,0,0.7744267202945514,FALSE
Anoura latidens,0,0.7727339196626206,FALSE
Nycticeius cubanus,0,0.7715420601791265,FALSE
Nyctophilus microtis,0,0.7671820026463049,FALSE
Eptesicus andinus,0,0.7669847596585256,FALSE
Thyroptera tricolor,0,0.7763815507887947,FALSE
Hipposideros demissus,0,0.8042203685004897,FALSE
Vampyressa bidens,0,0.772429516748914,FALSE
Pteronotus quadridens,0,0.7961446865507499,FALSE
Mimon cozumelae,0,0.7795785411454375,FALSE
Chaerephon bregullae,0,0.8057536680958368,FALSE
Sturnira bidens,0,0.781225663511467,FALSE
Otomops secundus,0,0.7686433842837069,FALSE
Lonchophylla mordax,0,0.7836058929032047,FALSE
Lasiurus pfeifferi,0,0.7752796517118296,FALSE
Vampyressa nymphaea,0,0.7882550783017228,FALSE
Emballonura furax,0,0.7965729100566372,FALSE
Chaerephon tomensis,0,0.7516007181522959,FALSE
Sturnira oporaphilum,0,0.787507943892365,FALSE
Myotis aelleni,0,0.7913534927087117,FALSE
Mormopterus minutus,0,0.8033055214733011,FALSE
Sturnira luisi,0,0.7889104049748369,FALSE
Eumops maurus,0,0.7978986067996419,FALSE
Hipposideros dinops,0,0.808162530560485,FALSE
Eptesicus chiriquinus,0,0.7810118386960612,FALSE
Lasiurus minor,0,0.7799420646264468,FALSE
Eumops trumbulli,0,0.7991703978958504,FALSE
Micronycteris microtis,0,0.787789610712231,FALSE
Glyphonycteris sylvestris,0,0.7858788891701025,FALSE
Saccopteryx leptura,0,0.7956568306400854,FALSE
Mormoops blainvillei,0,0.806056403661289,FALSE
Furipterus horrens,0,0.7997283364870986,FALSE
Nyctiellus lepidus,0,0.8064400390549143,FALSE
Glyphonycteris daviesi,0,0.7999024588927894,FALSE
Rhinolophus maendeleo,0,0.76809782419097,FALSE
Molossus currentium,0,0.8065759905804253,FALSE
Chaerephon solomonis,0,0.8229208484251744,FALSE
Kerivoula muscina,0,0.7978516944149843,FALSE
Molossus coibensis,0,0.8096527959800672,FALSE
Rhinophylla fischerae,0,0.8041292273784989,FALSE
Pharotis imogene,0,0.8099791917413012,FALSE
Phyllops falcatus,0,0.8080916339912978,FALSE
Vampyressa brocki,0,0.8098778950674272,FALSE
Lophostoma brasiliense,0,0.8072277258496354,FALSE
Histiotus magellanicus,0,0.8164714685886902,FALSE
Nyctophilus microdon,0,0.8104712615468744,FALSE
Sturnira thomasi,0,0.8107205135212222,FALSE
Tonatia saurophila,0,0.8104664036343747,FALSE
Sturnira mordax,0,0.8152447753031611,FALSE
Myotis peninsularis,0,0.8173398471680852,FALSE
Mormopterus kalinowskii,0,0.8365874554823282,FALSE
Tadarida kuboriensis,0,0.8235070295480417,FALSE
Myotis dominicensis,0,0.810610723189587,FALSE
Otomops papuensis,0,0.83191428254604,FALSE
Ectophylla alba,0,0.8190583185840111,FALSE
Emballonura semicaudata,0,0.8282699973118397,FALSE
Centronycteris maximiliani,0,0.8212029057038133,FALSE
Rhinolophus sakejiensis,0,0.7859400403239662,FALSE
Monophyllus redmani,0,0.8230127615792602,FALSE
Centronycteris centralis,0,0.8310949853763872,FALSE
Natalus primus,0,0.8347752199192406,FALSE
Myotis martiniquensis,0,0.8212817284310875,FALSE
Sphaeronycteris toxophyllum,0,0.8258469338653185,FALSE
Glossophaga leachii,0,0.8281335558551456,FALSE
Chilonatalus tumidifrons,0,0.8460317105547285,FALSE
Emballonura dianae,0,0.8438616916867224,FALSE
Vampyressa melissa,0,0.8310664165922861,FALSE
Pteropus banakrisi,0,0.7949406906164428,FALSE
Kerivoula agnella,0,0.8382212963252077,FALSE
Erophylla bombifrons,0,0.8363510994721929,FALSE
Diclidurus scutatus,0,0.8443647586530489,FALSE
Cormura brevirostris,0,0.8408211764463499,FALSE
Myotis atacamensis,0,0.8426335815182797,FALSE
Lonchophylla thomasi,0,0.8397727672709909,FALSE
Thyroptera discifera,0,0.8489308051987279,FALSE
Diclidurus ingens,0,0.8508042136821734,FALSE
Phyllonycteris poeyi,0,0.8428751817073309,FALSE
Balantiopteryx io,0,0.8547865775514503,FALSE
Kerivoula myrella,0,0.8460829570881299,FALSE
