"","genus","betacov","sarbecov","family","taxonomy","clean_hostnames","Species","pf_beta","Prediction"
"Phoniscus_aerosa","Phoniscus",0,0,"Vespertilionidae","Vespertilionidae; Phoniscus; Phoniscus_aerosa","Phoniscus_aerosa","Phoniscus_aerosa","clade",0.121212121212115
"Phoniscus_atrox","Phoniscus",0,0,"Vespertilionidae","Vespertilionidae; Phoniscus; Phoniscus_atrox","Phoniscus_atrox","Phoniscus_atrox","clade",0.121212121212115
"Phoniscus_jagorii","Phoniscus",0,0,"Vespertilionidae","Vespertilionidae; Phoniscus; Phoniscus_jagorii","Phoniscus_jagorii","Phoniscus_jagorii","clade",0.121212121212115
"Phoniscus_papuensis","Phoniscus",0,0,"Vespertilionidae","Vespertilionidae; Phoniscus; Phoniscus_papuensis","Phoniscus_papuensis","Phoniscus_papuensis","clade",0.121212121212115
"Kerivoula_agnella","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_agnella","Kerivoula_agnella","Kerivoula_agnella","clade",0.121212121212115
"Kerivoula_argentata","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_argentata","Kerivoula_argentata","Kerivoula_argentata","clade",0.121212121212115
"Kerivoula_cuprosa","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_cuprosa","Kerivoula_cuprosa","Kerivoula_cuprosa","clade",0.121212121212115
"Kerivoula_eriophora","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_eriophora","Kerivoula_eriophora","Kerivoula_eriophora","clade",0.121212121212115
"Kerivoula_flora","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_flora","Kerivoula_flora","Kerivoula_flora","clade",0.121212121212115
"Kerivoula_hardwickii","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_hardwickii","Kerivoula_hardwickii","Kerivoula_hardwickii","clade",0.121212121212115
"Kerivoula_intermedia","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_intermedia","Kerivoula_intermedia","Kerivoula_intermedia","clade",0.121212121212115
"Kerivoula_lanosa","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_lanosa","Kerivoula_lanosa","Kerivoula_lanosa","clade",0.121212121212115
"Kerivoula_minuta","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_minuta","Kerivoula_minuta","Kerivoula_minuta","clade",0.121212121212115
"Kerivoula_muscina","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_muscina","Kerivoula_muscina","Kerivoula_muscina","clade",0.121212121212115
"Kerivoula_myrella","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_myrella","Kerivoula_myrella","Kerivoula_myrella","clade",0.121212121212115
"Kerivoula_papillosa","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_papillosa","Kerivoula_papillosa","Kerivoula_papillosa","clade",0.121212121212115
"Kerivoula_lenis","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_lenis","Kerivoula_lenis","Kerivoula_lenis","clade",0.0471124626817564
"Kerivoula_pellucida","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_pellucida","Kerivoula_pellucida","Kerivoula_pellucida","clade",0.0471124626817564
"Kerivoula_phalaena","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_phalaena","Kerivoula_phalaena","Kerivoula_phalaena","clade",0.0471124626817564
"Kerivoula_picta","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_picta","Kerivoula_picta","Kerivoula_picta","clade",0.0471124626817564
"Kerivoula_smithii","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_smithii","Kerivoula_smithii","Kerivoula_smithii","clade",0.0471124626817564
"Kerivoula_whiteheadi","Kerivoula",0,0,"Vespertilionidae","Vespertilionidae; Kerivoula; Kerivoula_whiteheadi","Kerivoula_whiteheadi","Kerivoula_whiteheadi","clade",0.0471124626817564
"Myotis_abei","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_abei","Myotis_abei","Myotis_abei","clade",0.0471124626817564
"Myotis_aelleni","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_aelleni","Myotis_aelleni","Myotis_aelleni","clade",0.0471124626817564
"Myotis_albescens","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_albescens","Myotis_albescens","Myotis_albescens","clade",0.0471124626817564
"Nycticeius_aenobarbus","Nycticeius",0,0,"Vespertilionidae","Vespertilionidae; Nycticeius; Nycticeius_aenobarbus","Nycticeius_aenobarbus","Nycticeius_aenobarbus","clade",0.121212121212115
"Myotis_austroriparius","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_austroriparius","Myotis_austroriparius","Myotis_austroriparius","clade",0.121212121212115
"Myotis_chiloensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_chiloensis","Myotis_chiloensis","Myotis_chiloensis","clade",0.0471124626817564
"Myotis_cobanensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_cobanensis","Myotis_cobanensis","Myotis_cobanensis","clade",0.0471124626817564
"Myotis_dasycneme","Myotis",1,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_dasycneme","Myotis_dasycneme","Myotis_dasycneme","clade",0.0471124626817564
"Myotis_fortidens","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_fortidens","Myotis_fortidens","Myotis_fortidens","clade",0.0471124626817564
"Myotis_grisescens","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_grisescens","Myotis_grisescens","Myotis_grisescens","clade",0.0471124626817564
"Myotis_levis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_levis","Myotis_levis","Myotis_levis","clade",0.0471124626817564
"Myotis_lucifugus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_lucifugus","Myotis_lucifugus","Myotis_lucifugus","clade",0.0471124626817564
"Myotis_occultus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_occultus","Myotis_occultus","Myotis_occultus","clade",0.0471124626817564
"Myotis_montivagus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_montivagus","Myotis_montivagus","Myotis_montivagus","clade",0.0471124626817564
"Myotis_oxyotus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_oxyotus","Myotis_oxyotus","Myotis_oxyotus","clade",0.0471124626817564
"Myotis_peninsularis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_peninsularis","Myotis_peninsularis","Myotis_peninsularis","clade",0.0471124626817564
"Myotis_ricketti","Myotis",1,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_ricketti","Myotis_ricketti","Myotis_ricketti","clade",0.0471124626817564
"Myotis_velifer","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_velifer","Myotis_velifer","Myotis_velifer","clade",0.0471124626817564
"Myotis_volans","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_volans","Myotis_volans","Myotis_volans","clade",0.0471124626817564
"Myotis_yumanensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_yumanensis","Myotis_yumanensis","Myotis_yumanensis","clade",0.0471124626817564
"Cistugo_lesueuri","Cistugo",0,0,"Vespertilionidae","Vespertilionidae; Cistugo; Cistugo_lesueuri","Cistugo_lesueuri","Cistugo_lesueuri","clade",0.0471124626817564
"Cistugo_seabrae","Cistugo",0,0,"Vespertilionidae","Vespertilionidae; Cistugo; Cistugo_seabrae","Cistugo_seabrae","Cistugo_seabrae","clade",0.0471124626817564
"Myotis_macrotarsus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_macrotarsus","Myotis_macrotarsus","Myotis_macrotarsus","clade",0.121212121212115
"Myotis_stalkeri","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_stalkeri","Myotis_stalkeri","Myotis_stalkeri","clade",0.0471124626817564
"Myotis_vivesi","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_vivesi","Myotis_vivesi","Myotis_vivesi","clade",0.0471124626817564
"Myotis_riparius","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_riparius","Myotis_riparius","Myotis_riparius","clade",0.0471124626817564
"Myotis_simus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_simus","Myotis_simus","Myotis_simus","clade",0.0471124626817564
"Myotis_ruber","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_ruber","Myotis_ruber","Myotis_ruber","clade",0.0471124626817564
"Myotis_adversus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_adversus","Myotis_adversus","Myotis_adversus","clade",0.0471124626817564
"Myotis_macropus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_macropus","Myotis_macropus","Myotis_macropus","clade",0.0471124626817564
"Myotis_moluccarum","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_moluccarum","Myotis_moluccarum","Myotis_moluccarum","clade",0.0471124626817564
"Myotis_bocagii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_bocagii","Myotis_bocagii","Myotis_bocagii","clade",0.0471124626817564
"Myotis_hasseltii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_hasseltii","Myotis_hasseltii","Myotis_hasseltii","clade",0.0471124626817564
"Myotis_horsfieldii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_horsfieldii","Myotis_horsfieldii","Myotis_horsfieldii","clade",0.0471124626817564
"Myotis_capaccinii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_capaccinii","Myotis_capaccinii","Myotis_capaccinii","clade",0.0471124626817564
"Myotis_laniger","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_laniger","Myotis_laniger","Myotis_laniger","clade",0.0471124626817564
"Myotis_daubentonii","Myotis",1,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_daubentonii","Myotis_daubentonii","Myotis_daubentonii","clade",0.0471124626817564
"Myotis_longipes","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_longipes","Myotis_longipes","Myotis_longipes","clade",0.0471124626817564
"Myotis_macrodactylus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_macrodactylus","Myotis_macrodactylus","Myotis_macrodactylus","clade",0.121212121212115
"Myotis_fimbriatus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_fimbriatus","Myotis_fimbriatus","Myotis_fimbriatus","clade",0.121212121212115
"Myotis_pruinosus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_pruinosus","Myotis_pruinosus","Myotis_pruinosus","clade",0.121212121212115
"Myotis_formosus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_formosus","Myotis_formosus","Myotis_formosus","clade",0.121212121212115
"Myotis_hermani","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_hermani","Myotis_hermani","Myotis_hermani","clade",0.0471124626817564
"Myotis_welwitschii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_welwitschii","Myotis_welwitschii","Myotis_welwitschii","clade",0.0471124626817564
"Myotis_emarginatus","Myotis",1,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_emarginatus","Myotis_emarginatus","Myotis_emarginatus","clade",0.0471124626817564
"Myotis_goudoti","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_goudoti","Myotis_goudoti","Myotis_goudoti","clade",0.0471124626817564
"Myotis_anjouanensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_anjouanensis","Myotis_anjouanensis","Myotis_anjouanensis","clade",0.0471124626817564
"Myotis_morrisi","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_morrisi","Myotis_morrisi","Myotis_morrisi","clade",0.0471124626817564
"Myotis_tricolor","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_tricolor","Myotis_tricolor","Myotis_tricolor","clade",0.0471124626817564
"Myotis_blythii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_blythii","Myotis_blythii","Myotis_blythii","clade",0.0471124626817564
"Myotis_oxygnathus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_oxygnathus","Myotis_oxygnathus","Myotis_oxygnathus","clade",0.0471124626817564
"Myotis_punicus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_punicus","Myotis_punicus","Myotis_punicus","clade",0.0471124626817564
"Myotis_chinensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_chinensis","Myotis_chinensis","Myotis_chinensis","clade",0.121212121212115
"Myotis_myotis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_myotis","Myotis_myotis","Myotis_myotis","clade",0.121212121212115
"Myotis_sicarius","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_sicarius","Myotis_sicarius","Myotis_sicarius","clade",0.121212121212115
"Myotis_bechsteinii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_bechsteinii","Myotis_bechsteinii","Myotis_bechsteinii","clade",0.121212121212115
"Myotis_auriculus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_auriculus","Myotis_auriculus","Myotis_auriculus","clade",0.121212121212115
"Myotis_evotis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_evotis","Myotis_evotis","Myotis_evotis","clade",0.121212121212115
"Myotis_keenii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_keenii","Myotis_keenii","Myotis_keenii","clade",0.121212121212115
"Myotis_septentrionalis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_septentrionalis","Myotis_septentrionalis","Myotis_septentrionalis","clade",0.121212121212115
"Myotis_pequinius","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_pequinius","Myotis_pequinius","Myotis_pequinius","clade",0.121212121212115
"Myotis_bombinus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_bombinus","Myotis_bombinus","Myotis_bombinus","clade",0.121212121212115
"Myotis_nattereri","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_nattereri","Myotis_nattereri","Myotis_nattereri","clade",0.121212121212115
"Myotis_schaubi","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_schaubi","Myotis_schaubi","Myotis_schaubi","clade",0.121212121212115
"Myotis_thysanodes","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_thysanodes","Myotis_thysanodes","Myotis_thysanodes","clade",0.121212121212115
"Myotis_siligorensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_siligorensis","Myotis_siligorensis","Myotis_siligorensis","clade",0.121212121212115
"Myotis_scotti","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_scotti","Myotis_scotti","Myotis_scotti","clade",0.121212121212115
"Myotis_oreias","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_oreias","Myotis_oreias","Myotis_oreias","clade",0.0471124626817564
"Myotis_altarium","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_altarium","Myotis_altarium","Myotis_altarium","clade",0.0471124626817564
"Myotis_californicus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_californicus","Myotis_californicus","Myotis_californicus","clade",0.0471124626817564
"Myotis_leibii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_leibii","Myotis_leibii","Myotis_leibii","clade",0.0471124626817564
"Myotis_melanorhinus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_melanorhinus","Myotis_melanorhinus","Myotis_melanorhinus","clade",0.0471124626817564
"Myotis_ciliolabrum","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_ciliolabrum","Myotis_ciliolabrum","Myotis_ciliolabrum","clade",0.0471124626817564
"Myotis_planiceps","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_planiceps","Myotis_planiceps","Myotis_planiceps","clade",0.121212121212115
"Myotis_brandtii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_brandtii","Myotis_brandtii","Myotis_brandtii","clade",0.121212121212115
"Myotis_insularum","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_insularum","Myotis_insularum","Myotis_insularum","clade",0.121212121212115
"Myotis_mystacinus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_mystacinus","Myotis_mystacinus","Myotis_mystacinus","clade",0.121212121212115
"Myotis_hajastanicus","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_hajastanicus","Myotis_hajastanicus","Myotis_hajastanicus","clade",0.0471124626817564
"Myotis_nipalensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_nipalensis","Myotis_nipalensis","Myotis_nipalensis","clade",0.0471124626817564
"Myotis_davidii","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_davidii","Myotis_davidii","Myotis_davidii","clade",0.0471124626817564
"Myotis_frater","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_frater","Myotis_frater","Myotis_frater","clade",0.0471124626817564
"Myotis_bucharensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_bucharensis","Myotis_bucharensis","Myotis_bucharensis","clade",0.0471124626817564
"Myotis_annectans","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_annectans","Myotis_annectans","Myotis_annectans","clade",0.0471124626817564
"Myotis_australis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_australis","Myotis_australis","Myotis_australis","clade",0.0471124626817564
"Myotis_hosonoi","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_hosonoi","Myotis_hosonoi","Myotis_hosonoi","clade",0.0471124626817564
"Myotis_ikonnikovi","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_ikonnikovi","Myotis_ikonnikovi","Myotis_ikonnikovi","clade",0.0471124626817564
"Myotis_muricola","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_muricola","Myotis_muricola","Myotis_muricola","clade",0.0471124626817564
"Myotis_ater","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_ater","Myotis_ater","Myotis_ater","clade",0.0471124626817564
"Myotis_ozensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_ozensis","Myotis_ozensis","Myotis_ozensis","clade",0.0471124626817564
"Myotis_ridleyi","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_ridleyi","Myotis_ridleyi","Myotis_ridleyi","clade",0.0471124626817564
"Myotis_rosseti","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_rosseti","Myotis_rosseti","Myotis_rosseti","clade",0.0471124626817564
"Myotis_yesoensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_yesoensis","Myotis_yesoensis","Myotis_yesoensis","clade",0.0471124626817564
"Myotis_atacamensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_atacamensis","Myotis_atacamensis","Myotis_atacamensis","clade",0.0471124626817564
"Myotis_dominicensis","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_dominicensis","Myotis_dominicensis","Myotis_dominicensis","clade",0.0471124626817564
"Myotis_elegans","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_elegans","Myotis_elegans","Myotis_elegans","clade",0.0471124626817564
"Myotis_findleyi","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_findleyi","Myotis_findleyi","Myotis_findleyi","clade",0.0471124626817564
"Myotis_keaysi","Myotis",0,0,"Vespertilionidae","Vespertilionidae; Myotis; Myotis_keaysi","Myotis_keaysi","Myotis_keaysi","clade",0.0471124626817564
