"","tree","bats"
"794","Corynorhinus_mexicanus","bats"
"795","Corynorhinus_rafinesquii","bats"
"796","Corynorhinus_townsendii","bats"
"797","Craseonycteris_thonglongyai","bats"
"798","Crateromys_australis","other"
"799","Crateromys_paulus","other"
"800","Crateromys_schadenbergi","other"
"801","Cratogeomys_castanops","other"
"802","Cratogeomys_fumosus","other"
"803","Cratogeomys_goldmani","other"
"804","Cratogeomys_gymnurus","other"
"805","Cratogeomys_merriami","other"
"806","Cratogeomys_neglectus","other"
"807","Cratogeomys_tylorhinus","other"
"808","Cratogeomys_zinseri","other"
"809","Cremnomys_cutchicus","other"
"810","Cremnomys_elvira","other"
"811","Cricetomys_ansorgei","other"
"812","Cricetomys_emini","other"
"813","Cricetomys_gambianus","other"
"814","Cricetomys_kivuensis","other"
"815","Cricetulus_alticola","other"
"816","Cricetulus_barabensis","other"
"817","Cricetulus_kamensis","other"
"818","Cricetulus_longicaudatus","other"
"819","Cricetulus_migratorius","other"
"820","Cricetulus_sokolovi","other"
"821","Cricetus_cricetus","other"
"822","Crocidura_aleksandrisi","other"
"823","Crocidura_allex","other"
"824","Crocidura_andamanensis","other"
"825","Crocidura_ansellorum","other"
"826","Crocidura_arabica","other"
"827","Crocidura_arispa","other"
"828","Crocidura_armenica","other"
"829","Crocidura_attenuata","other"
"830","Crocidura_attila","other"
"831","Crocidura_baileyi","other"
"832","Crocidura_baluensis","other"
"833","Crocidura_batesi","other"
"834","Crocidura_beatus","other"
"835","Crocidura_beccarii","other"
"836","Crocidura_bottegi","other"
"837","Crocidura_bottegoides","other"
"838","Crocidura_brunnea","other"
"839","Crocidura_buettikoferi","other"
"840","Crocidura_caliginea","other"
"841","Crocidura_canariensis","other"
"842","Crocidura_caspica","other"
"843","Crocidura_cinderella","other"
"844","Crocidura_congobelgica","other"
"845","Crocidura_crenata","other"
"846","Crocidura_crossei","other"
"847","Crocidura_cyanea","other"
"848","Crocidura_denti","other"
"849","Crocidura_desperata","other"
"850","Crocidura_dhofarensis","other"
"851","Crocidura_dolichura","other"
"852","Crocidura_douceti","other"
"853","Crocidura_dsinezumi","other"
"854","Crocidura_eisentrauti","other"
"855","Crocidura_elgonius","other"
"856","Crocidura_elongata","other"
"857","Crocidura_erica","other"
"858","Crocidura_fischeri","other"
"859","Crocidura_flavescens","other"
"860","Crocidura_floweri","other"
"861","Crocidura_foetida","other"
"862","Crocidura_foxi","other"
"863","Crocidura_fuliginosa","other"
"864","Crocidura_fulvastra","other"
"865","Crocidura_fumosa","other"
"866","Crocidura_fuscomurina","other"
"867","Crocidura_glassi","other"
"868","Crocidura_goliath","other"
"869","Crocidura_gracilipes","other"
"870","Crocidura_grandiceps","other"
"871","Crocidura_grandis","other"
"872","Crocidura_grassei","other"
"873","Crocidura_grayi","other"
"874","Crocidura_greenwoodi","other"
"875","Crocidura_harenna","other"
"876","Crocidura_hildegardeae","other"
"877","Crocidura_hirta","other"
"878","Crocidura_hispida","other"
"879","Crocidura_horsfieldii","other"
"880","Crocidura_ichnusae","other"
"881","Crocidura_indochinensis","other"
"882","Crocidura_jacksoni","other"
"883","Crocidura_jenkinsi","other"
"884","Crocidura_jouvenetae","other"
"885","Crocidura_kivuana","other"
"886","Crocidura_lamottei","other"
"887","Crocidura_lanosa","other"
"888","Crocidura_lasiura","other"
"889","Crocidura_latona","other"
"890","Crocidura_lea","other"
"891","Crocidura_lepidura","other"
"892","Crocidura_leucodon","other"
"893","Crocidura_levicula","other"
"894","Crocidura_littoralis","other"
"895","Crocidura_longipes","other"
"896","Crocidura_lucina","other"
"897","Crocidura_ludia","other"
"898","Crocidura_luna","other"
"899","Crocidura_lusitania","other"
"900","Crocidura_macarthuri","other"
"901","Crocidura_macmillani","other"
"902","Crocidura_macowi","other"
"903","Crocidura_malayana","other"
"904","Crocidura_manengubae","other"
"905","Crocidura_maquassiensis","other"
"906","Crocidura_mariquensis","other"
"907","Crocidura_maurisca","other"
"908","Crocidura_maxi","other"
"909","Crocidura_mindorus","other"
"910","Crocidura_miya","other"
"911","Crocidura_monax","other"
"912","Crocidura_monticola","other"
"913","Crocidura_montis","other"
"914","Crocidura_muricauda","other"
"915","Crocidura_mutesae","other"
"916","Crocidura_nana","other"
"917","Crocidura_nanilla","other"
"918","Crocidura_negligens","other"
"919","Crocidura_negrina","other"
"920","Crocidura_nicobarica","other"
"921","Crocidura_nigeriae","other"
"922","Crocidura_nigricans","other"
"923","Crocidura_nigripes","other"
"924","Crocidura_nigrofusca","other"
"925","Crocidura_nimbae","other"
"926","Crocidura_niobe","other"
"927","Crocidura_obscurior","other"
"928","Crocidura_olivieri","other"
"929","Crocidura_orientalis","other"
"930","Crocidura_orii","other"
"931","Crocidura_palawanensis","other"
"932","Crocidura_paradoxura","other"
"933","Crocidura_parvipes","other"
"934","Crocidura_pasha","other"
"935","Crocidura_pergrisea","other"
"936","Crocidura_phaeura","other"
"937","Crocidura_picea","other"
"938","Crocidura_pitmani","other"
"939","Crocidura_planiceps","other"
"940","Crocidura_poensis","other"
"941","Crocidura_polia","other"
"942","Crocidura_pullata","other"
"943","Crocidura_raineyi","other"
"944","Crocidura_rapax","other"
"945","Crocidura_religiosa","other"
"946","Crocidura_rhoditis","other"
"947","Crocidura_roosevelti","other"
"948","Crocidura_russula","other"
"949","Crocidura_selina","other"
"950","Crocidura_serezkyensis","other"
"951","Crocidura_shantungensis","other"
"952","Crocidura_sibirica","other"
"953","Crocidura_sicula","other"
"954","Crocidura_silacea","other"
"955","Crocidura_smithii","other"
"956","Crocidura_somalica","other"
"957","Crocidura_stenocephala","other"
"958","Crocidura_suaveolens","other"
"959","Crocidura_susiana","other"
"960","Crocidura_tanakae","other"
"961","Crocidura_tansaniana","other"
"962","Crocidura_tarella","other"
"963","Crocidura_tarfayensis","other"
"964","Crocidura_telfordi","other"
"965","Crocidura_tenuis","other"
"966","Crocidura_thalia","other"
"967","Crocidura_theresae","other"
"968","Crocidura_thomensis","other"
"969","Crocidura_trichura","other"
"970","Crocidura_turba","other"
"971","Crocidura_ultima","other"
"972","Crocidura_usambarae","other"
"973","Crocidura_viaria","other"
"974","Crocidura_virgata","other"
"975","Crocidura_voi","other"
"976","Crocidura_vorax","other"
"977","Crocidura_vosmaeri","other"
"978","Crocidura_watasei","other"
"979","Crocidura_whitakeri","other"
"980","Crocidura_wimmeri","other"
"981","Crocidura_wuchihensis","other"
"982","Crocidura_xantippe","other"
"983","Crocidura_yankariensis","other"
"984","Crocidura_zaphiri","other"
"985","Crocidura_zarudnyi","other"
"986","Crocidura_zimmeri","other"
"987","Crocidura_zimmermanni","other"
"988","Crocuta_crocuta","other"
"989","Crossarchus_alexandri","other"
"990","Crossarchus_ansorgei","other"
"991","Crossarchus_obscurus","other"
"992","Crossarchus_platycephalus","other"
"993","Crossomys_moncktoni","other"
"994","Crunomys_celebensis","other"
"995","Crunomys_fallax","other"
"996","Crunomys_melanius","other"
"997","Cryptomys_amatus","other"
"998","Cryptomys_bocagei","other"
"999","Cryptomys_damarensis","other"
"1000","Cryptomys_darlingi","other"
"1001","Cryptomys_foxi","other"
"1002","Cryptomys_hottentotus","other"
"1003","Cryptomys_mechowi","other"
"1004","Cryptomys_ochraceocinereus","other"
"1005","Cryptomys_zechi","other"
"1006","Cryptoprocta_ferox","other"
"1007","Cryptotis_alticola","other"
"1008","Cryptotis_endersi","other"
"1009","Cryptotis_equatoris","other"
"1010","Cryptotis_goldmani","other"
"1011","Cryptotis_goodwini","other"
"1012","Cryptotis_gracilis","other"
"1013","Cryptotis_griseoventris","other"
"1014","Cryptotis_hondurensis","other"
"1015","Cryptotis_magna","other"
"1016","Cryptotis_mayensis","other"
"1017","Cryptotis_medellinia","other"
"1018","Cryptotis_mera","other"
"1019","Cryptotis_meridensis","other"
"1020","Cryptotis_merriami","other"
"1021","Cryptotis_mexicana","other"
"1022","Cryptotis_montivaga","other"
"1023","Cryptotis_nelsoni","other"
"1024","Cryptotis_nigrescens","other"
"1025","Cryptotis_obscura","other"
"1026","Cryptotis_orophila","other"
"1027","Cryptotis_parva","other"
"1028","Cryptotis_peregrina","other"
"1029","Cryptotis_phillipsii","other"
"1030","Cryptotis_squamipes","other"
"1031","Cryptotis_thomasi","other"
"1032","Cryptotis_tropicalis","other"
"1033","Ctenodactylus_gundi","other"
"1034","Ctenodactylus_vali","other"
"1035","Ctenomys_argentinus","other"
"1036","Ctenomys_australis","other"
"1037","Ctenomys_azarae","other"
"1038","Ctenomys_bergi","other"
"1039","Ctenomys_boliviensis","other"
"1040","Ctenomys_bonettoi","other"
"1041","Ctenomys_brasiliensis","other"
"1042","Ctenomys_budini","other"
"1043","Ctenomys_colburni","other"
"1044","Ctenomys_coludo","other"
"1045","Ctenomys_conoveri","other"
"1046","Ctenomys_dorsalis","other"
"1047","Ctenomys_emilianus","other"
"1048","Ctenomys_famosus","other"
"1049","Ctenomys_fochi","other"
"1050","Ctenomys_fodax","other"
"1051","Ctenomys_frater","other"
"1052","Ctenomys_fulvus","other"
"1053","Ctenomys_goodfellowi","other"
"1054","Ctenomys_haigi","other"
"1055","Ctenomys_johannis","other"
"1056","Ctenomys_juris","other"
"1057","Ctenomys_knighti","other"
"1058","Ctenomys_latro","other"
"1059","Ctenomys_leucodon","other"
"1060","Ctenomys_lewisi","other"
"1061","Ctenomys_magellanicus","other"
"1062","Ctenomys_maulinus","other"
"1063","Ctenomys_mendocinus","other"
"1064","Ctenomys_minutus","other"
"1065","Ctenomys_occultus","other"
"1066","Ctenomys_opimus","other"
"1067","Ctenomys_pearsoni","other"
"1068","Ctenomys_perrensi","other"
"1069","Ctenomys_peruanus","other"
"1070","Ctenomys_pontifex","other"
"1071","Ctenomys_porteousi","other"
"1072","Ctenomys_pundti","other"
"1073","Ctenomys_rionegrensis","other"
"1074","Ctenomys_saltarius","other"
"1075","Ctenomys_sericeus","other"
"1076","Ctenomys_sociabilis","other"
"1077","Ctenomys_steinbachi","other"
"1078","Ctenomys_sylvanus","other"
"1079","Ctenomys_talarum","other"
"1080","Ctenomys_torquatus","other"
"1081","Ctenomys_tuconax","other"
"1082","Ctenomys_tucumanus","other"
"1083","Ctenomys_tulduco","other"
"1084","Ctenomys_validus","other"
"1085","Ctenomys_viperinus","other"
"1086","Cuniculus_paca","other"
"1087","Cuniculus_taczanowskii","other"
"1088","Cuon_alpinus","other"
"1089","Cyclopes_didactylus","other"
"1090","Cynictis_penicillata","other"
"1091","Cynocephalus_volans","other"
"1092","Cynogale_bennettii","other"
"1093","Cynomops_abrasus","bats"
"1094","Cynomops_greenhalli","bats"
"1095","Cynomops_mexicanus","bats"
"1096","Cynomops_paranus","bats"
"1097","Cynomops_planirostris","bats"
"1098","Cynomys_gunnisoni","other"
"1099","Cynomys_leucurus","other"
"1100","Cynomys_ludovicianus","other"
"1101","Cynomys_mexicanus","other"
"1102","Cynomys_parvidens","other"
"1103","Cynopterus_brachyotis","bats"
"1104","Cynopterus_horsfieldii","bats"
"1105","Cynopterus_luzoniensis","bats"
"1106","Cynopterus_minutus","bats"
"1107","Cynopterus_nusatenggara","bats"
"1108","Cynopterus_sphinx","bats"
"1109","Cynopterus_titthaecheilus","bats"
"1110","Cystophora_cristata","other"
"1111","Cyttarops_alecto","bats"
"1112","Dacnomys_millardi","other"
"1113","Dactylomys_boliviensis","other"
"1114","Dactylomys_dactylinus","other"
"1115","Dactylomys_peruanus","other"
"1116","Dactylopsila_megalura","other"
"1117","Dactylopsila_palpator","other"
"1118","Dactylopsila_tatei","other"
"1119","Dactylopsila_trivirgata","other"
"1120","Dama_dama","other"
"1121","Damaliscus_korrigum","other"
"1122","Damaliscus_lunatus","other"
"1123","Damaliscus_pygargus","other"
"1124","Dasycercus_cristicauda","other"
"1125","Dasykaluta_rosamondae","other"
"1126","Dasymys_alleni","other"
"1127","Dasymys_foxi","other"
"1128","Dasymys_incomtus","other"
"1129","Dasymys_montanus","other"
"1130","Dasymys_nudipes","other"
"1131","Dasymys_rufulus","other"
"1132","Dasyprocta_azarae","other"
"1133","Dasyprocta_coibae","other"
"1134","Dasyprocta_cristata","other"
"1135","Dasyprocta_fuliginosa","other"
"1136","Dasyprocta_guamara","other"
"1137","Dasyprocta_kalinowskii","other"
"1138","Dasyprocta_leporina","other"
"1139","Dasyprocta_mexicana","other"
"1140","Dasyprocta_prymnolopha","other"
"1141","Dasyprocta_punctata","other"
"1142","Dasyprocta_ruatanica","other"
"1143","Dasypus_hybridus","other"
"1144","Dasypus_kappleri","other"
"1145","Dasypus_novemcinctus","other"
"1146","Dasypus_pilosus","other"
"1147","Dasypus_sabanicola","other"
"1148","Dasypus_septemcinctus","other"
"1149","Dasyuroides_byrnei","other"
"1150","Dasyurus_albopunctatus","other"
"1151","Dasyurus_geoffroii","other"
"1152","Dasyurus_hallucatus","other"
"1153","Dasyurus_maculatus","other"
"1154","Dasyurus_spartacus","other"
"1155","Dasyurus_viverrinus","other"
"1156","Daubentonia_madagascariensis","other"
"1157","Delanymys_brooksi","other"
"1158","Delomys_collinus","other"
"1159","Delomys_dorsalis","other"
"1160","Delomys_sublineatus","other"
"1161","Delphinapterus_leucas","other"
"1162","Delphinus_capensis","other"
"1163","Delphinus_delphis","other"
"1164","Deltamys_kempi","other"
"1165","Dendrogale_melanura","other"
"1166","Dendrogale_murina","other"
"1167","Dendrohyrax_arboreus","other"
"1168","Dendrohyrax_dorsalis","other"
"1169","Dendrolagus_bennettianus","other"
"1170","Dendrolagus_dorianus","other"
"1171","Dendrolagus_goodfellowi","other"
"1172","Dendrolagus_inustus","other"
"1173","Dendrolagus_lumholtzi","other"
"1174","Dendrolagus_matschiei","other"
"1175","Dendrolagus_pulcherrimus","other"
"1176","Dendrolagus_scottae","other"
"1177","Dendrolagus_spadix","other"
"1178","Dendrolagus_stellarum","other"
"1179","Dendrolagus_ursinus","other"
"1180","Dendromus_insignis","other"
"1181","Dendromus_kahuziensis","other"
"1182","Dendromus_leucostomus","other"
"1183","Dendromus_lovati","other"
"1184","Dendromus_melanotis","other"
"1185","Dendromus_mesomelas","other"
"1186","Dendromus_messorius","other"
"1187","Dendromus_mystacalis","other"
"1188","Dendromus_nyasae","other"
"1189","Dendromus_nyikae","other"
"1190","Dendromus_oreas","other"
"1191","Dendromus_vernayi","other"
"1192","Dendroprionomys_rousseloti","other"
"1193","Deomys_ferrugineus","other"
"1194","Dephomys_defua","other"
"1195","Dephomys_eburneae","other"
"1196","Desmana_moschata","other"
"1197","Desmodilliscus_braueri","other"
"1198","Desmodillus_auricularis","other"
"1199","Desmodus_rotundus","bats"
"1200","Desmomys_harringtoni","other"
"1201","Diaemus_youngi","bats"
"1202","Dicerorhinus_sumatrensis","other"
"1203","Diceros_bicornis","other"
"1204","Diclidurus_albus","bats"
"1205","Diclidurus_ingens","bats"
"1206","Diclidurus_isabellus","bats"
"1207","Diclidurus_scutatus","bats"
"1208","Dicrostonyx_groenlandicus","other"
"1209","Dicrostonyx_hudsonius","other"
"1210","Dicrostonyx_nelsoni","other"
"1211","Dicrostonyx_nunatakensis","other"
"1212","Dicrostonyx_richardsoni","other"
"1213","Dicrostonyx_torquatus","other"
"1214","Dicrostonyx_unalascensis","other"
"1215","Dicrostonyx_vinogradovi","other"
"1216","Didelphis_albiventris","other"
"1217","Didelphis_aurita","other"
"1218","Didelphis_imperfecta","other"
"1219","Didelphis_marsupialis","other"
"1220","Didelphis_pernigra","other"
"1221","Didelphis_virginiana","other"
"1222","Dinaromys_bogdanovi","other"
"1223","Dinomys_branickii","other"
"1224","Diomys_crumpi","other"
"1225","Diphylla_ecaudata","bats"
"1226","Diplogale_hosei","other"
"1227","Diplomesodon_pulchellum","other"
"1228","Diplomys_caniceps","other"
"1229","Diplomys_labilis","other"
"1230","Diplomys_rufodorsalis","other"
"1231","Diplothrix_legata","other"
"1232","Dipodillus_bottai","other"
"1233","Dipodillus_campestris","other"
"1234","Dipodillus_dasyurus","other"
"1235","Dipodillus_harwoodi","other"
"1236","Dipodillus_jamesi","other"
"1237","Dipodillus_lowei","other"
"1238","Dipodillus_mackilligini","other"
"1239","Dipodillus_maghrebi","other"
"1240","Dipodillus_simoni","other"
"1241","Dipodillus_somalicus","other"
"1242","Dipodillus_stigmonyx","other"
"1243","Dipodillus_zakariai","other"
"1244","Dipodomys_agilis","other"
"1245","Dipodomys_californicus","other"
"1246","Dipodomys_compactus","other"
"1247","Dipodomys_deserti","other"
"1248","Dipodomys_elator","other"
"1249","Dipodomys_gravipes","other"
"1250","Dipodomys_heermanni","other"
"1251","Dipodomys_ingens","other"
"1252","Dipodomys_merriami","other"
"1253","Dipodomys_microps","other"
"1254","Dipodomys_nelsoni","other"
"1255","Dipodomys_nitratoides","other"
"1256","Dipodomys_ordii","other"
"1257","Dipodomys_panamintinus","other"
"1258","Dipodomys_phillipsii","other"
"1259","Dipodomys_simulans","other"
"1260","Dipodomys_spectabilis","other"
"1261","Dipodomys_stephensi","other"
"1262","Dipodomys_venustus","other"
"1263","Dipus_sagitta","other"
"1264","Distoechurus_pennatus","other"
"1265","Dobsonia_anderseni","bats"
"1266","Dobsonia_beauforti","bats"
"1267","Dobsonia_crenulata","bats"
"1268","Dobsonia_emersa","bats"
"1269","Dobsonia_exoleta","bats"
"1270","Dobsonia_inermis","bats"
